population,response,percentage
nk_cell,yes,15.8187
nk_cell,yes,12.2428
nk_cell,yes,15.7955
nk_cell,yes,23.5615
nk_cell,yes,15.8948
nk_cell,yes,7.2943
nk_cell,yes,8.9181
nk_cell,yes,8.3084
nk_cell,yes,17.3670
nk_cell,yes,20.7278
nk_cell,yes,19.7696
nk_cell,yes,14.5303
nk_cell,yes,13.5820
nk_cell,yes,16.8120
nk_cell,yes,13.7786
nk_cell,yes,14.9500
nk_cell,yes,26.1064
nk_cell,yes,8.8049
nk_cell,yes,15.6980
nk_cell,yes,12.6864
nk_cell,yes,14.8325
nk_cell,yes,16.3096
nk_cell,yes,14.0821
nk_cell,yes,16.8579
nk_cell,yes,12.1825
nk_cell,yes,12.4503
nk_cell,yes,11.5966
nk_cell,yes,15.7347
nk_cell,yes,15.9768
nk_cell,yes,15.9476
nk_cell,yes,12.6983
nk_cell,yes,19.0774
nk_cell,yes,19.2211
nk_cell,yes,10.5541
nk_cell,yes,17.7406
nk_cell,yes,13.9997
nk_cell,yes,24.5130
nk_cell,yes,17.1877
nk_cell,yes,10.7090
nk_cell,yes,18.9084
nk_cell,yes,11.5281
nk_cell,yes,8.5273
nk_cell,yes,14.3722
nk_cell,yes,20.7064
nk_cell,yes,11.7843
nk_cell,yes,10.4642
nk_cell,yes,10.2441
nk_cell,yes,9.2656
nk_cell,yes,13.6250
nk_cell,yes,19.0829
nk_cell,yes,12.1535
nk_cell,yes,9.5349
nk_cell,yes,8.4812
nk_cell,yes,12.8588
nk_cell,yes,16.1293
nk_cell,yes,12.8002
nk_cell,yes,14.4063
nk_cell,yes,8.1172
nk_cell,yes,13.9737
nk_cell,yes,21.2918
nk_cell,yes,15.8090
nk_cell,yes,14.7664
nk_cell,yes,12.9083
nk_cell,yes,15.5975
nk_cell,yes,14.1145
nk_cell,yes,14.6324
nk_cell,yes,16.0536
nk_cell,yes,21.6353
nk_cell,yes,14.2052
nk_cell,yes,20.8223
nk_cell,yes,10.6291
nk_cell,yes,10.8747
nk_cell,yes,12.9795
nk_cell,yes,17.5658
nk_cell,yes,17.5434
nk_cell,yes,16.8146
nk_cell,yes,9.8893
nk_cell,yes,23.4831
nk_cell,yes,18.5750
nk_cell,yes,8.0789
nk_cell,yes,16.5315
nk_cell,yes,10.2574
nk_cell,yes,9.1363
nk_cell,yes,19.9985
nk_cell,yes,16.6835
nk_cell,yes,8.7448
nk_cell,yes,13.1273
nk_cell,yes,17.2952
nk_cell,yes,8.5929
nk_cell,yes,13.6826
nk_cell,yes,10.9605
nk_cell,yes,16.9340
nk_cell,yes,14.9733
nk_cell,yes,9.8315
nk_cell,yes,15.5329
nk_cell,yes,13.6154
nk_cell,yes,21.0280
nk_cell,yes,16.6519
nk_cell,yes,13.6433
nk_cell,yes,6.6643
nk_cell,yes,9.3088
nk_cell,yes,18.7581
nk_cell,yes,13.9255
nk_cell,yes,7.8159
nk_cell,yes,13.4065
nk_cell,yes,8.1026
nk_cell,yes,14.7983
nk_cell,yes,7.8870
nk_cell,yes,13.2770
nk_cell,yes,16.4416
nk_cell,yes,18.3149
nk_cell,yes,17.2545
nk_cell,yes,18.9478
nk_cell,yes,11.8452
nk_cell,yes,15.0198
nk_cell,yes,17.0789
nk_cell,yes,24.8344
nk_cell,yes,10.3051
nk_cell,yes,8.5511
nk_cell,yes,15.2053
nk_cell,yes,15.1925
nk_cell,yes,12.2362
nk_cell,yes,11.1210
nk_cell,yes,12.8918
nk_cell,yes,11.6884
nk_cell,yes,15.4243
nk_cell,yes,13.7313
nk_cell,yes,10.0107
nk_cell,yes,17.1196
nk_cell,yes,13.9791
nk_cell,yes,12.8627
nk_cell,yes,13.2001
nk_cell,yes,11.0194
nk_cell,yes,17.7160
nk_cell,yes,14.0638
nk_cell,yes,14.8121
nk_cell,yes,18.1277
nk_cell,yes,21.4260
nk_cell,yes,21.7233
nk_cell,yes,16.7367
nk_cell,yes,18.8713
nk_cell,yes,13.9409
nk_cell,yes,16.9710
nk_cell,yes,15.4881
nk_cell,yes,19.5179
nk_cell,yes,7.7343
nk_cell,yes,23.7650
nk_cell,yes,13.1965
nk_cell,yes,13.0167
nk_cell,yes,21.4826
nk_cell,yes,10.9769
nk_cell,yes,13.9380
nk_cell,yes,11.7599
nk_cell,yes,21.1006
nk_cell,yes,15.3689
nk_cell,yes,9.4814
nk_cell,yes,16.9487
nk_cell,yes,11.1059
nk_cell,yes,15.1140
nk_cell,yes,16.8083
nk_cell,yes,12.5714
nk_cell,yes,20.6504
nk_cell,yes,12.9577
nk_cell,yes,14.7020
nk_cell,yes,11.5213
nk_cell,yes,11.1802
nk_cell,yes,16.1889
nk_cell,yes,20.7771
nk_cell,yes,22.2296
nk_cell,yes,16.7375
nk_cell,yes,18.6126
nk_cell,yes,10.3725
nk_cell,yes,10.7745
nk_cell,yes,12.7812
nk_cell,yes,8.0762
nk_cell,yes,19.2225
nk_cell,yes,10.8849
nk_cell,yes,13.4593
nk_cell,yes,15.5450
nk_cell,yes,11.3125
nk_cell,yes,24.8433
nk_cell,yes,14.8162
nk_cell,yes,13.6290
nk_cell,yes,17.5938
nk_cell,yes,17.2812
nk_cell,yes,20.2300
nk_cell,yes,19.6118
nk_cell,yes,16.2864
nk_cell,yes,17.2216
nk_cell,yes,15.2072
nk_cell,yes,11.9447
nk_cell,yes,13.6606
nk_cell,yes,17.2506
nk_cell,yes,14.0310
nk_cell,yes,21.3001
nk_cell,yes,16.7110
nk_cell,yes,13.5258
nk_cell,yes,24.3447
nk_cell,yes,7.4580
nk_cell,yes,17.8031
nk_cell,yes,11.5353
nk_cell,yes,11.9110
nk_cell,yes,16.4445
nk_cell,yes,15.2164
nk_cell,yes,21.4790
nk_cell,yes,16.7640
nk_cell,yes,25.8443
nk_cell,yes,18.5119
nk_cell,yes,26.5546
nk_cell,yes,18.1831
nk_cell,yes,15.6012
nk_cell,yes,10.8628
nk_cell,yes,11.0531
nk_cell,yes,13.7812
nk_cell,yes,18.3349
nk_cell,yes,22.0950
nk_cell,yes,16.8583
nk_cell,yes,17.1963
nk_cell,yes,20.1348
nk_cell,yes,11.0553
nk_cell,yes,16.4084
nk_cell,yes,13.0876
nk_cell,yes,17.3645
nk_cell,yes,12.8406
nk_cell,yes,16.4687
nk_cell,yes,15.3360
nk_cell,yes,14.5743
nk_cell,yes,17.7452
nk_cell,yes,17.1402
nk_cell,yes,20.6776
nk_cell,yes,20.7282
nk_cell,yes,14.7709
nk_cell,yes,10.6168
nk_cell,yes,18.3061
nk_cell,yes,9.9070
nk_cell,yes,8.7643
nk_cell,yes,12.1402
nk_cell,yes,13.9412
nk_cell,yes,15.6277
nk_cell,yes,22.9832
nk_cell,yes,14.0784
nk_cell,yes,12.1479
nk_cell,yes,19.2361
nk_cell,yes,9.0836
nk_cell,yes,8.5701
nk_cell,yes,13.7264
nk_cell,yes,8.1675
nk_cell,yes,23.7232
nk_cell,yes,16.3114
nk_cell,yes,14.0835
nk_cell,yes,12.8718
nk_cell,yes,15.1758
nk_cell,yes,17.0093
nk_cell,yes,23.3602
nk_cell,yes,11.8136
nk_cell,yes,19.7940
nk_cell,yes,13.5118
nk_cell,yes,17.9790
nk_cell,yes,12.4795
nk_cell,yes,12.0823
nk_cell,yes,17.2324
nk_cell,yes,11.4313
nk_cell,yes,13.5774
nk_cell,yes,6.1043
nk_cell,yes,12.0176
nk_cell,yes,18.3812
nk_cell,yes,15.0383
nk_cell,yes,17.1173
nk_cell,yes,17.8838
nk_cell,yes,10.7090
nk_cell,yes,13.7506
nk_cell,yes,11.2835
nk_cell,yes,10.6497
nk_cell,yes,10.8897
nk_cell,yes,9.8468
nk_cell,yes,10.1901
nk_cell,yes,11.8492
nk_cell,yes,13.2373
nk_cell,yes,23.4215
nk_cell,yes,9.3891
nk_cell,yes,19.2875
nk_cell,yes,15.6077
nk_cell,yes,22.9305
nk_cell,yes,14.7913
nk_cell,yes,15.5847
nk_cell,yes,14.4198
nk_cell,yes,14.6359
nk_cell,yes,15.6198
nk_cell,yes,10.8194
nk_cell,yes,7.8410
nk_cell,yes,4.5673
nk_cell,yes,15.7633
nk_cell,yes,10.8225
nk_cell,yes,21.8273
nk_cell,yes,13.1761
nk_cell,yes,24.2283
nk_cell,yes,13.1683
nk_cell,yes,17.2982
nk_cell,yes,13.1674
nk_cell,yes,11.3004
nk_cell,yes,11.2943
nk_cell,yes,10.8308
nk_cell,yes,19.0739
nk_cell,yes,13.4467
nk_cell,yes,15.4383
nk_cell,yes,14.0864
nk_cell,yes,13.6797
nk_cell,yes,6.0228
nk_cell,yes,11.8527
nk_cell,yes,20.4309
nk_cell,yes,12.0803
nk_cell,yes,16.6988
nk_cell,yes,17.4608
nk_cell,yes,16.2172
nk_cell,yes,13.1283
nk_cell,yes,14.0542
nk_cell,yes,9.2778
nk_cell,yes,13.4429
nk_cell,yes,13.9096
nk_cell,yes,12.0907
nk_cell,yes,12.7175
nk_cell,yes,10.7950
nk_cell,yes,14.1397
nk_cell,yes,23.1987
nk_cell,yes,7.6921
nk_cell,yes,12.6060
nk_cell,yes,20.3571
nk_cell,yes,14.8892
nk_cell,yes,19.5166
nk_cell,yes,6.5095
nk_cell,yes,15.3563
nk_cell,yes,18.8507
nk_cell,yes,8.6225
nk_cell,yes,13.3514
nk_cell,yes,28.4699
nk_cell,yes,23.3316
nk_cell,yes,16.5065
nk_cell,yes,9.6809
nk_cell,yes,18.1066
nk_cell,yes,17.3104
nk_cell,yes,16.9366
nk_cell,yes,17.1879
nk_cell,yes,7.4328
nk_cell,yes,26.3753
nk_cell,yes,19.1329
nk_cell,yes,8.8296
nk_cell,yes,19.4806
nk_cell,yes,13.8007
nk_cell,yes,10.8808
nk_cell,yes,14.2947
nk_cell,yes,16.6830
nk_cell,yes,11.1290
nk_cell,yes,17.7599
nk_cell,yes,12.8620
nk_cell,yes,13.1917
nk_cell,yes,15.2984
nk_cell,yes,15.5792
nk_cell,yes,20.7657
nk_cell,yes,14.7292
nk_cell,no,14.8733
nk_cell,no,18.0215
nk_cell,no,18.8339
nk_cell,no,12.6847
nk_cell,no,22.9781
nk_cell,no,19.5057
nk_cell,no,18.8518
nk_cell,no,12.2832
nk_cell,no,15.0532
nk_cell,no,17.7336
nk_cell,no,18.5428
nk_cell,no,16.8694
nk_cell,no,15.6315
nk_cell,no,17.3133
nk_cell,no,18.6329
nk_cell,no,16.9234
nk_cell,no,13.5402
nk_cell,no,12.3551
nk_cell,no,17.3724
nk_cell,no,20.6160
nk_cell,no,15.2545
nk_cell,no,21.2693
nk_cell,no,12.6714
nk_cell,no,13.4149
nk_cell,no,14.9157
nk_cell,no,13.3439
nk_cell,no,13.7852
nk_cell,no,10.2526
nk_cell,no,12.9450
nk_cell,no,12.5460
nk_cell,no,15.3524
nk_cell,no,13.1667
nk_cell,no,11.3895
nk_cell,no,17.5577
nk_cell,no,16.3126
nk_cell,no,8.9415
nk_cell,no,15.6686
nk_cell,no,18.6821
nk_cell,no,13.9674
nk_cell,no,11.6186
nk_cell,no,15.6698
nk_cell,no,15.6406
nk_cell,no,10.0642
nk_cell,no,10.7727
nk_cell,no,25.7980
nk_cell,no,14.4669
nk_cell,no,19.0586
nk_cell,no,15.5108
nk_cell,no,19.4316
nk_cell,no,14.8142
nk_cell,no,10.7901
nk_cell,no,13.0176
nk_cell,no,18.8831
nk_cell,no,12.1627
nk_cell,no,18.0916
nk_cell,no,16.0718
nk_cell,no,14.3728
nk_cell,no,19.1554
nk_cell,no,9.3629
nk_cell,no,10.1537
nk_cell,no,13.9125
nk_cell,no,15.2800
nk_cell,no,21.4164
nk_cell,no,24.0052
nk_cell,no,18.2551
nk_cell,no,13.2821
nk_cell,no,15.8703
nk_cell,no,18.9484
nk_cell,no,12.5490
nk_cell,no,12.9854
nk_cell,no,16.5308
nk_cell,no,20.8912
nk_cell,no,15.6463
nk_cell,no,11.3360
nk_cell,no,21.4443
nk_cell,no,18.1368
nk_cell,no,18.2839
nk_cell,no,16.1916
nk_cell,no,17.9138
nk_cell,no,16.5183
nk_cell,no,16.6039
nk_cell,no,12.7303
nk_cell,no,8.3852
nk_cell,no,14.2419
nk_cell,no,18.1260
nk_cell,no,16.2343
nk_cell,no,15.7181
nk_cell,no,12.6446
nk_cell,no,13.5936
nk_cell,no,9.2746
nk_cell,no,11.2762
nk_cell,no,10.2123
nk_cell,no,7.2036
nk_cell,no,18.6051
nk_cell,no,23.2480
nk_cell,no,15.5909
nk_cell,no,15.1334
nk_cell,no,15.6147
nk_cell,no,10.1470
nk_cell,no,12.3512
nk_cell,no,14.3441
nk_cell,no,13.9047
nk_cell,no,19.0479
nk_cell,no,20.1483
nk_cell,no,11.7388
nk_cell,no,12.6831
nk_cell,no,14.4855
nk_cell,no,8.3871
nk_cell,no,14.1713
nk_cell,no,11.5679
nk_cell,no,10.7359
nk_cell,no,19.7122
nk_cell,no,14.9260
nk_cell,no,17.5658
nk_cell,no,13.2922
nk_cell,no,18.2688
nk_cell,no,14.1083
nk_cell,no,21.2984
nk_cell,no,20.2298
nk_cell,no,14.5512
nk_cell,no,13.5747
nk_cell,no,18.2600
nk_cell,no,10.9214
nk_cell,no,15.4567
nk_cell,no,13.9401
nk_cell,no,17.0069
nk_cell,no,10.0993
nk_cell,no,21.2409
nk_cell,no,14.4590
nk_cell,no,17.4746
nk_cell,no,16.0162
nk_cell,no,17.2832
nk_cell,no,16.7633
nk_cell,no,10.5439
nk_cell,no,13.8328
nk_cell,no,19.2947
nk_cell,no,13.7472
nk_cell,no,19.4836
nk_cell,no,22.4746
nk_cell,no,15.2043
nk_cell,no,13.2741
nk_cell,no,15.8041
nk_cell,no,25.8297
nk_cell,no,7.5920
nk_cell,no,14.2279
nk_cell,no,16.4762
nk_cell,no,11.0918
nk_cell,no,11.7321
nk_cell,no,17.6098
nk_cell,no,9.6222
nk_cell,no,14.5211
nk_cell,no,13.5456
nk_cell,no,15.9124
nk_cell,no,13.8968
nk_cell,no,11.2002
nk_cell,no,15.4569
nk_cell,no,13.7727
nk_cell,no,11.8815
nk_cell,no,17.9768
nk_cell,no,13.0568
nk_cell,no,16.9940
nk_cell,no,12.5668
nk_cell,no,17.0307
nk_cell,no,10.6794
nk_cell,no,15.6229
nk_cell,no,28.3237
nk_cell,no,14.9200
nk_cell,no,13.5478
nk_cell,no,15.6418
nk_cell,no,12.6651
nk_cell,no,13.1227
nk_cell,no,15.7975
nk_cell,no,11.4110
nk_cell,no,10.8072
nk_cell,no,19.5125
nk_cell,no,17.5670
nk_cell,no,11.5680
nk_cell,no,15.3016
nk_cell,no,16.5432
nk_cell,no,12.4074
nk_cell,no,17.5417
nk_cell,no,10.5292
nk_cell,no,22.3957
nk_cell,no,21.9082
nk_cell,no,9.9156
nk_cell,no,12.3027
nk_cell,no,16.0713
nk_cell,no,14.6824
nk_cell,no,14.9982
nk_cell,no,16.1799
nk_cell,no,16.3709
nk_cell,no,14.2711
nk_cell,no,17.6696
nk_cell,no,10.8069
nk_cell,no,12.5584
nk_cell,no,16.4175
nk_cell,no,7.2927
nk_cell,no,18.4311
nk_cell,no,10.2211
nk_cell,no,8.3592
nk_cell,no,14.6640
nk_cell,no,10.6362
nk_cell,no,14.4041
nk_cell,no,15.0249
nk_cell,no,23.3379
nk_cell,no,13.3724
nk_cell,no,16.9705
nk_cell,no,14.8905
nk_cell,no,12.6436
nk_cell,no,13.5938
nk_cell,no,14.6539
nk_cell,no,15.6806
nk_cell,no,24.8757
nk_cell,no,11.5494
nk_cell,no,19.1218
nk_cell,no,14.7199
nk_cell,no,14.6747
nk_cell,no,7.6181
nk_cell,no,10.6401
nk_cell,no,10.5588
nk_cell,no,14.5499
nk_cell,no,17.8044
nk_cell,no,9.8547
nk_cell,no,15.3578
nk_cell,no,16.1410
nk_cell,no,13.5046
nk_cell,no,23.3339
nk_cell,no,10.7456
nk_cell,no,12.7379
nk_cell,no,13.6976
nk_cell,no,23.4060
nk_cell,no,13.2863
nk_cell,no,13.2736
nk_cell,no,14.3135
nk_cell,no,16.9275
nk_cell,no,17.1946
nk_cell,no,9.7398
nk_cell,no,14.1757
nk_cell,no,20.2678
nk_cell,no,13.9713
nk_cell,no,17.8473
nk_cell,no,14.8530
nk_cell,no,14.9529
nk_cell,no,21.1315
nk_cell,no,14.0884
nk_cell,no,8.7095
nk_cell,no,19.8506
nk_cell,no,11.9501
nk_cell,no,20.0668
nk_cell,no,12.4236
nk_cell,no,22.5541
nk_cell,no,13.1302
nk_cell,no,11.6693
nk_cell,no,15.6701
nk_cell,no,17.4654
nk_cell,no,20.0589
nk_cell,no,12.5902
nk_cell,no,11.5736
nk_cell,no,13.1783
nk_cell,no,19.0129
nk_cell,no,15.7778
nk_cell,no,13.8759
nk_cell,no,20.8144
nk_cell,no,17.0927
nk_cell,no,19.0052
nk_cell,no,12.0849
nk_cell,no,13.6366
nk_cell,no,18.8252
nk_cell,no,7.8377
nk_cell,no,10.8176
nk_cell,no,15.0940
nk_cell,no,9.4723
nk_cell,no,11.1715
nk_cell,no,12.1282
nk_cell,no,17.1374
nk_cell,no,13.1103
nk_cell,no,10.4006
nk_cell,no,22.8322
nk_cell,no,9.3004
nk_cell,no,12.2949
nk_cell,no,20.6057
nk_cell,no,15.8319
nk_cell,no,10.7400
nk_cell,no,18.3933
nk_cell,no,11.0200
nk_cell,no,17.8050
nk_cell,no,20.0274
nk_cell,no,15.8651
nk_cell,no,8.0674
nk_cell,no,15.8317
nk_cell,no,14.5927
nk_cell,no,18.4783
nk_cell,no,12.4974
nk_cell,no,13.0474
nk_cell,no,15.2704
nk_cell,no,16.0006
nk_cell,no,13.3321
nk_cell,no,13.4224
nk_cell,no,12.4118
nk_cell,no,17.5436
nk_cell,no,10.0441
nk_cell,no,15.8264
nk_cell,no,14.0956
nk_cell,no,18.5065
nk_cell,no,15.7438
nk_cell,no,21.6255
nk_cell,no,12.4294
nk_cell,no,7.0216
nk_cell,no,19.3942
nk_cell,no,20.1773
nk_cell,no,12.3855
nk_cell,no,14.7761
nk_cell,no,13.1232
nk_cell,no,9.8129
nk_cell,no,12.8293
nk_cell,no,12.1394
nk_cell,no,14.4389
nk_cell,no,11.4806
nk_cell,no,17.1360
nk_cell,no,17.4001
nk_cell,no,15.0513
nk_cell,no,22.6008
nk_cell,no,19.3071
nk_cell,no,22.0739
nk_cell,no,19.4099
nk_cell,no,14.3651
nk_cell,no,21.0116
nk_cell,no,14.9079
nk_cell,no,10.9828
nk_cell,no,12.2458
nk_cell,no,10.0377
nk_cell,no,20.5497
nk_cell,no,15.5590
nk_cell,no,15.4189
nk_cell,no,10.6890
nk_cell,no,18.5914
nk_cell,no,12.0713
nk_cell,no,18.5783
nk_cell,no,12.5035
nk_cell,no,17.2890
nk_cell,no,8.2568
nk_cell,no,10.1277
nk_cell,no,12.9579
nk_cell,no,10.1367
nk_cell,no,15.3609
nk_cell,no,19.7264
nk_cell,no,13.1407
nk_cell,no,9.5254
nk_cell,no,17.7030
nk_cell,no,11.0630
nk_cell,no,13.1372
nk_cell,no,13.4830
nk_cell,no,17.2395
nk_cell,no,19.9638
nk_cell,no,11.4659
nk_cell,no,14.7991
nk_cell,no,20.7605
nk_cell,no,24.1876
nk_cell,no,11.1095
nk_cell,no,17.3498
nk_cell,no,16.4795
nk_cell,no,13.0196
nk_cell,no,12.2988
nk_cell,no,15.3236
nk_cell,no,9.0815
nk_cell,no,14.2304
nk_cell,no,13.1090
nk_cell,no,15.8175
nk_cell,no,9.5949
nk_cell,no,18.9534
nk_cell,no,8.0242
nk_cell,no,14.6054
nk_cell,no,13.5502
nk_cell,no,14.1747
nk_cell,no,12.4124
nk_cell,no,10.0573
nk_cell,no,18.3849
nk_cell,no,17.0707
nk_cell,no,10.5270
nk_cell,no,12.1838
nk_cell,no,16.1925
nk_cell,no,12.4695
nk_cell,no,18.3587
nk_cell,no,9.1937
nk_cell,no,13.8136
nk_cell,no,15.4952
nk_cell,no,20.1959
nk_cell,no,13.2717
nk_cell,no,19.1015
nk_cell,no,8.8016
nk_cell,no,17.4133
nk_cell,no,12.4013
nk_cell,no,15.3359
nk_cell,no,10.9814
nk_cell,no,19.6218
nk_cell,no,19.7797
nk_cell,no,9.0162
nk_cell,no,19.2791
nk_cell,no,14.9585
nk_cell,no,10.7981
nk_cell,no,14.5824
nk_cell,no,17.2165
nk_cell,no,13.7773
nk_cell,no,11.8045
nk_cell,no,6.4689
nk_cell,no,17.3988
nk_cell,no,15.2926
nk_cell,no,14.5844
nk_cell,no,9.5484
nk_cell,no,11.7044
nk_cell,no,23.9961
nk_cell,no,14.4072
nk_cell,no,11.0762
nk_cell,no,15.0875
nk_cell,no,19.0852
nk_cell,no,11.5105
nk_cell,no,20.8312
nk_cell,no,9.3223
nk_cell,no,11.5006
nk_cell,no,13.8866
nk_cell,no,12.9073
nk_cell,no,16.1589
nk_cell,no,13.6802
nk_cell,no,18.7281
nk_cell,no,19.3808
nk_cell,no,17.0266
nk_cell,no,22.8765
nk_cell,no,15.5756
nk_cell,no,11.2270
nk_cell,no,12.1392
nk_cell,no,14.9495
nk_cell,no,14.4958
nk_cell,no,18.2731
nk_cell,no,12.1360
nk_cell,no,10.2404
nk_cell,no,24.8859
nk_cell,no,16.2929
nk_cell,no,12.8315
nk_cell,no,11.5686
nk_cell,no,18.5283
nk_cell,no,13.2833
nk_cell,no,25.4545
nk_cell,no,6.3433
nk_cell,no,12.8646
nk_cell,no,13.3002
nk_cell,no,10.8510
nk_cell,no,15.1175
nk_cell,no,19.5067
nk_cell,no,13.0038
nk_cell,no,16.9870
nk_cell,no,16.0726
nk_cell,no,10.7727
nk_cell,no,19.9103
nk_cell,no,14.5540
nk_cell,no,14.2923
nk_cell,no,10.8937
nk_cell,no,8.1442
nk_cell,no,18.9563
nk_cell,no,20.4325
nk_cell,no,17.3514
nk_cell,no,15.5724
nk_cell,no,14.2343
nk_cell,no,13.5356
nk_cell,no,17.8298
nk_cell,no,12.3694
nk_cell,no,14.5142
nk_cell,no,14.0743
nk_cell,no,7.3686
nk_cell,no,15.9427
nk_cell,no,15.4762
nk_cell,no,13.4030
nk_cell,no,12.9548
nk_cell,no,14.0449
nk_cell,no,18.1547
nk_cell,no,12.7982
nk_cell,no,16.3388
nk_cell,no,12.5687
nk_cell,no,16.5972
nk_cell,no,10.7119
nk_cell,no,18.2405
nk_cell,no,9.8747
nk_cell,no,14.0802
nk_cell,no,15.1048
nk_cell,no,13.3645
nk_cell,no,20.9318
nk_cell,no,15.6210
nk_cell,no,14.7672
nk_cell,no,21.8904
nk_cell,no,16.7905
nk_cell,no,12.2397
nk_cell,no,11.0335
nk_cell,no,15.6133
nk_cell,no,13.5760
nk_cell,no,20.7895
nk_cell,no,9.6854
nk_cell,no,16.5582
nk_cell,no,16.5267
nk_cell,no,10.6585
nk_cell,no,14.0229
nk_cell,no,16.2427
nk_cell,no,12.6051
nk_cell,no,18.0524
nk_cell,no,9.7232
nk_cell,no,10.5739
nk_cell,no,24.9054
nk_cell,no,23.2999
nk_cell,no,10.2916
nk_cell,no,21.6894
nk_cell,no,15.2113
nk_cell,no,11.6660
nk_cell,no,15.3371
nk_cell,no,10.8951
nk_cell,no,16.1512
nk_cell,no,11.4826
nk_cell,no,19.5046
nk_cell,no,18.2361
nk_cell,no,11.3998
nk_cell,no,19.5577
nk_cell,no,20.6327
nk_cell,no,16.1413
nk_cell,no,14.3586
nk_cell,no,16.0294
nk_cell,no,19.8423
nk_cell,no,14.8891
nk_cell,no,18.6592
nk_cell,no,14.0447
nk_cell,no,14.0747
nk_cell,no,13.0269
nk_cell,no,12.0242
nk_cell,no,8.9132
nk_cell,no,15.5261
nk_cell,no,13.7032
nk_cell,no,19.8566
nk_cell,no,21.4741
nk_cell,no,15.2653
nk_cell,no,18.5229
nk_cell,no,9.8396
nk_cell,no,14.9927
nk_cell,no,21.3032
nk_cell,no,13.9896
nk_cell,no,8.2273
nk_cell,no,12.0587
nk_cell,no,18.4550
nk_cell,no,16.6137
nk_cell,no,17.4531
nk_cell,no,12.6795
nk_cell,no,16.7548
nk_cell,no,11.1781
nk_cell,no,20.3417
nk_cell,no,12.2698
nk_cell,no,16.3200
nk_cell,no,13.0544
nk_cell,no,21.3373
nk_cell,no,18.4435
nk_cell,no,13.8844
nk_cell,no,10.3603
nk_cell,no,21.8681
nk_cell,no,15.0272
nk_cell,no,15.6252
nk_cell,no,20.6881
nk_cell,no,16.1991
nk_cell,no,12.6092
nk_cell,no,14.0911
nk_cell,no,10.5150
nk_cell,no,18.9712
nk_cell,no,9.8674
nk_cell,no,19.8697
nk_cell,no,17.8562
nk_cell,no,21.1835
nk_cell,no,14.4460
nk_cell,no,14.8906
nk_cell,no,19.1510
nk_cell,no,19.3075
nk_cell,no,10.7553
nk_cell,no,22.4651
nk_cell,no,9.0106
nk_cell,no,19.4577
nk_cell,no,20.0280
nk_cell,no,18.8625
nk_cell,no,16.3531
nk_cell,no,12.9633
nk_cell,no,12.3451
nk_cell,no,16.8332
nk_cell,no,16.6677
nk_cell,no,20.0531
nk_cell,no,15.5591
nk_cell,no,9.9202
nk_cell,no,17.4663
nk_cell,no,14.9879
nk_cell,no,12.0673
nk_cell,no,19.1292
nk_cell,no,22.1190
nk_cell,no,14.6691
nk_cell,no,17.8766
nk_cell,no,16.3810
nk_cell,no,13.9557
nk_cell,no,10.8690
nk_cell,no,11.6588
nk_cell,no,17.8111
nk_cell,no,11.9918
nk_cell,no,10.9397
nk_cell,no,20.2879
nk_cell,no,19.4128
nk_cell,no,16.9424
nk_cell,no,14.7064
nk_cell,no,14.2726
nk_cell,no,14.9215
nk_cell,no,19.3713
nk_cell,no,14.9462
nk_cell,no,15.6986
nk_cell,no,11.1076
nk_cell,no,22.5811
nk_cell,no,18.4911
nk_cell,no,12.8387
nk_cell,no,12.0221
nk_cell,no,11.4285
nk_cell,no,17.8813
nk_cell,no,19.9790
nk_cell,no,11.8852
nk_cell,no,20.8261
nk_cell,no,9.5825
nk_cell,no,14.0742
nk_cell,no,19.9030
nk_cell,no,19.3212
nk_cell,no,14.3585
nk_cell,no,13.1535
nk_cell,no,14.2510
nk_cell,no,13.2881
nk_cell,no,9.9343
nk_cell,no,10.5260
nk_cell,no,13.2624
nk_cell,no,19.6017
nk_cell,no,21.3407
nk_cell,no,13.7640
nk_cell,no,19.1056
nk_cell,no,12.7683
nk_cell,no,19.7496
nk_cell,no,22.1039
nk_cell,no,18.4329
nk_cell,no,19.5933
nk_cell,no,17.3246
nk_cell,no,10.6372
nk_cell,no,13.1318
nk_cell,no,20.6797
nk_cell,no,15.5532
nk_cell,no,14.4348
nk_cell,no,17.6766
nk_cell,no,15.3696
nk_cell,no,10.7119
nk_cell,no,9.3546
nk_cell,no,14.9017
nk_cell,no,12.8011
nk_cell,no,12.6440
nk_cell,no,15.5829
nk_cell,no,16.9430
nk_cell,no,14.8877
nk_cell,no,24.2239
nk_cell,no,10.1946
nk_cell,no,12.7677
nk_cell,no,12.6689
nk_cell,no,14.5960
nk_cell,no,16.2120
nk_cell,no,15.0400
nk_cell,no,13.7851
nk_cell,no,18.7489
nk_cell,no,9.9009
nk_cell,no,23.3849
nk_cell,no,10.0601
nk_cell,no,17.9294
nk_cell,no,13.2787
nk_cell,no,10.7825
nk_cell,no,30.2571
nk_cell,no,18.4059
nk_cell,no,16.2287
nk_cell,no,10.3199
nk_cell,no,11.7120
nk_cell,no,11.3998
nk_cell,no,18.4188
nk_cell,no,14.8118
nk_cell,no,20.2949
nk_cell,no,13.1584
nk_cell,no,16.8545
nk_cell,no,13.7478
nk_cell,no,16.4841
nk_cell,no,15.6372
nk_cell,no,16.6356
nk_cell,no,13.7712
nk_cell,no,11.8733
nk_cell,no,22.1357
